paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
lbe3BiDCQr,CheckEmbed: Effective Verification of LLM Solutions to Open-Ended Tasks,Reject,Reject,3.00,3,3,3,3,,
CJnceDksRd,DRL: Decomposed Representation Learning for Tabular Anomaly Detection,Accept (Poster),Accept,5.75,6,6,5,6,,
oeP6OL7ouB,OMG: Opacity Matters in Material Modeling with Gaussian Splatting,Accept (Poster),Accept,7.00,6,8,6,8,,
YFKH1vO0W2,From Noise to Factors: Diffusion-based Unsupervised Sequential Disentanglement,Reject,Reject,5.25,5,5,5,6,,
rYU6xsZkfk,Derivatives Are All You Need For Learning Physical Models,Reject,Reject,2.50,1,3,3,3,,
kOYnXVQCtA,DeeperForward: Enhanced Forward-Forward Training for Deeper and Better Performance,Accept (Poster),Accept,6.25,6,6,5,8,,
EXaKfdsw04,StepProof: Step-by-step verification of natural language mathematical proofs,Reject,Reject,3.25,6,1,3,3,,
94LyPGDi0Y,On Pre-training of Multimodal Language Models Customized for Chart Understanding,Reject,Reject,5.25,5,5,6,5,,
hpCfPEvBsr,MixEval-X: Any-to-any Evaluations from Real-world Data Mixture,Accept (Spotlight),Accept,7.50,8,8,6,8,,
vgvnfUho7X,Beyond accuracy: understanding the performance of LLMs on exams designed for humans,Reject,Reject,3.00,3,3,3,,,
ac93gRzxxV,IterGen: Iterative Semantic-aware Structured LLM Generation with Backtracking,Accept (Poster),Accept,6.67,6,8,6,,,
SI6zocV2SS,CAN - CONTINUOUSLY ADAPTING NETWORKS,Reject,Reject,1.50,3,1,1,1,,
Aye5wL6TCn,Efficient Diversity-Preserving Diffusion Alignment via Gradient-Informed GFlowNets,Accept (Poster),Accept,6.00,6,6,6,6,6,
IfPfUHRowT,Inpainting the Sinogram from Computed Tomography using Latent Diffusion Model and Physics,Reject,Reject,3.25,1,6,3,3,,
RWJX5F5I9g,Brain Bandit: A Biologically Grounded Neural Network for Efficient Control of Exploration,Accept (Oral),Accept,8.00,8,8,8,,,
EIXZXPz7jU,FMS PINN: Flow-matching sampling for efficient solution of partial differential equations with source singularities,Reject,Reject,3.00,3,3,3,3,,
X5hrhgndxW,Aria-MIDI: A Dataset of Piano MIDI Files for Symbolic Music Modeling,Accept (Poster),Accept,5.00,3,8,6,3,,
8VG8tpPZhe,GameGen-X: Interactive Open-world Game Video Generation,Accept (Poster),Accept,7.00,6,8,8,6,,
NHxwxc3ql6,It Helps to Take a Second Opinion: Teaching Smaller LLMs To Deliberate Mutually via Selective Rationale Optimisation,Accept (Poster),Accept,7.00,6,8,8,6,,
EG9nDN3eGB,A Graph Enhanced Symbolic Discovery Framework For Efficient Logic Optimization,Accept (Poster),Accept,6.67,8,6,6,,,
cmfyMV45XO,Feedback Favors the Generalization of Neural ODEs,Accept (Oral),Accept,8.00,8,8,8,8,,
Zonhl0c9I0,SELF-EVOLVED REWARD LEARNING FOR LLMS,Accept (Poster),Accept,5.75,5,6,6,6,,
GfXMTAJaxZ,How to Verify Any (Reasonable) Distribution Property: Computationally Sound Argument Systems for Distributions,Accept (Poster),Accept,6.86,6,8,8,6,8,6
E6rpTruK4v,CodeUnlearn: Amortized Zero-Shot Machine Unlearning in Language Models Using Discrete Concept,Reject,Reject,3.80,5,5,5,1,3,
TH4gKbZS1E,KAN versus MLP on Irregular or Noisy Functions,Reject,Reject,2.50,3,3,3,1,,
Vi1PJjvEdh,Can I Understand What I Create? Self-Knowledge Evaluation of Large Language Models,Reject,Reject,2.50,3,3,1,3,,
i4ouG6Kc8M,A Dual-Metric Approach for Model Selection in self-supervised learning for histopathology,Reject,Reject,2.50,3,3,3,1,,
1pXzC30ry5,RMP-SAM: Towards Real-Time Multi-Purpose Segment Anything,Accept (Oral),Accept,7.50,8,6,8,8,,
xsELpEPn4A,JudgeLM: Fine-tuned Large Language Models are Scalable Judges,Accept (Spotlight),Accept,7.50,8,8,6,8,,
IXOoltTofP,3DAxisPrompt: Promoting the 3D Grounding and Reasoning in GPT-4o,Reject,Reject,3.75,6,3,3,3,,
bdFzyzf4Qx,A Q-learning approach to the Lowest Unique Positive Integer game,Reject,Reject,3.00,3,3,3,,,
cznqgb4DNv,Decentralized Sporadic Federated Learning: A Unified Algorithmic Framework with Convergence Guarantees,Accept (Spotlight),Accept,7.40,8,8,8,5,8,
MyotJECv0D,Correlation Analysis of Evaluation Metrics for Machine Translation,Reject,Reject,2.50,5,1,3,1,,
1H90Gb9rJ9,Optimizing Neural Network Representations of Boolean Networks,Accept (Poster),Accept,6.75,8,8,6,5,,
APojAzJQiq,ConFIG: Towards Conflict-free Training of Physics Informed Neural Networks,Accept (Spotlight),Accept,7.50,6,8,8,8,,
IqHeDe2lbl,Sparse components distinguish visual pathways & their alignment to neural networks,Accept (Spotlight),Accept,7.25,8,8,5,8,,
tccML2tDd4,Perceptual Piercing: Human Visual Cue-Based Object Detection in Low Visibility Conditions,Reject,Reject,2.33,3,1,3,,,
NRYgUzSPZz,Beyond Autoregression: Discrete Diffusion for Complex Reasoning and Planning,Accept (Poster),Accept,6.25,6,8,5,6,,
fDcn3S8oAt,LASeR: Learning to Adaptively Select Reward Models with Multi-Armed Bandits,Reject,Reject,5.25,8,5,5,3,,
nDTvP6tBMd,HARDMath: A Benchmark Dataset for Challenging Problems in Applied Mathematics,Accept (Poster),Accept,6.50,6,6,8,6,,
LFn7s8yRUF,EXPLORING THE IMPACT OF DATA AUGMENTATION ON LOCALIZED PERSONALIZED AI TRAINING WITH LLAMA3 AND LORA,Reject,Reject,1.50,1,1,1,3,,
QFO1asgas2,Advantage Alignment Algorithms,Accept (Oral),Accept,7.50,8,6,8,8,,
CscKx97jBi,Improve Code Generation with Feedback,Reject,Reject,3.00,5,3,3,1,,
iWSl5Zyjjw,DeciMamba: Exploring the Length Extrapolation Potential of Mamba,Accept (Poster),Accept,5.00,8,3,3,6,,
PcE0yAGAGW,FSL-MIC: An Attentional Few-Shot Learning Framework for EEG Motor Imagery Classification,Reject,Reject,2.20,3,3,1,3,1,
IFOgfaX2Fj,Automated Zonal level implant loosening detection from Hip X-ray using a multi-staged approach,Reject,Reject,2.50,3,5,1,1,,
x1yOHtFfDh,SPORTU: A Comprehensive Sports Understanding Benchmark for Multimodal Large Language Models,Accept (Poster),Accept,5.50,5,6,6,5,,
6hJ3khuJY4,Learned Data Transformation: A Data-centric Plugin for Enhancing Time Series Forecasting,Reject,Reject,5.25,5,5,6,5,,
7ZToWPWUlO,Solving Normalized Cut Problem with Constrained Action Space,Reject,Reject,4.75,6,5,3,5,,
FbZSZEIkEU,Adaptive Circuit Behavior and Generalization in Mechanistic Interpretability,Reject,Reject,4.00,5,5,3,3,,
OuNIWgGGif,Learning High-Degree Parities: The Crucial Role of the Initialization,Accept (Poster),Accept,6.50,8,8,6,6,6,5
daUQ7vmGap,Dynamic Sparse Training versus Dense Training: The Unexpected Winner in Image Corruption Robustness,Accept (Poster),Accept,5.75,3,8,6,6,,
Xo0Q1N7CGk,On Conformal Isometry of Grid Cells: Learning Distance-Preserving Position Embedding,Accept (Oral),Accept,8.00,8,8,8,8,,
K4YMFdx2Z2,Unsolvable Problem Detection: Evaluating Trustworthiness of Large Multimodal Models,Reject,Reject,5.67,6,5,6,,,
FqWtMGw8tt,KnowData: Knowledge-Enabled Data Generation for Improving Multimodal Models,Reject,Reject,5.50,6,5,5,6,,
1tZLONFMjm,GAOKAO-Eval: Does High Scores Truly Reflect Strong Capabilities in LLMs?,Reject,Reject,4.00,5,3,5,3,,
dIaykjbiiL,Are Synthetic Time-series Data Really not as Good as Real Data?,Reject,Reject,2.50,3,1,3,3,,
tet8yGrbcf,Too Big to Fool: Resisting Deception in Language Models,Reject,Reject,4.25,6,3,3,5,,
J1J5eGJsKZ,ToolDial: Multi-turn Dialogue Generation Method for Tool-Augmented Language Models,Accept (Poster),Accept,6.67,6,6,8,,,
gbJNFxcicC,Mask R-CNN for Automated Multi-Species Malaria Parasite Detection,Reject,Reject,1.67,1,3,1,,,
HJp1g4w1Or,Resolving Domain Shift For Representations Of Speech In Non-Invasive Brain Recordings,Reject,Reject,4.00,3,3,5,5,,
TjuS86sQv8,The Cognitive Capabilities of Generative AI: A Comparative Analysis with Human Benchmarks,Reject,Reject,4.00,5,3,3,5,,
x1uv2gdjKV,Inference-Time Alignment of Diffusion Models with Direct Noise Optimization,Reject,Reject,5.50,6,6,5,5,,
hQOLtZ40hZ,Orthogonalized Estimation of Difference of Q-functions,Reject,Reject,6.00,6,6,6,6,,
XwibrZ9MHG,PokeFlex: A Real-World Dataset of Deformable Objects for Robotics,Reject,Reject,4.00,3,5,3,5,,
FhBT596F1X,Learning Equivariant Non-Local Electron Density Functionals,Accept (Spotlight),Accept,7.50,8,6,8,8,,
gAEEjGv5Oa,Training Language Models to Win Debates with Self-Play Improves Judge Accuracy,Reject,Reject,4.50,3,6,6,3,,
kT6oc5CpEi,BlackDAN: A Black-Box Multi-Objective Approach to Effective and Contextual Jailbreaking of Language Models,Reject,Reject,3.00,3,3,3,,,
dGMJ93qpfq,A PATCH LEVEL PERSPECTIVE OF PROMPT TUNING,Reject,Reject,5.20,3,6,5,6,6,
7LmuXey1lH,Learning Generalizable Environment Models via Discovering Superposed Causal Relationships,Reject,Reject,3.00,3,3,3,,,
fMaEbeJGpp,Multimodal Retrieval-Augmented Generation Question-Answering System,Reject,Reject,2.50,3,1,3,3,,
CpQegoH1Fn,Human-in-the-loop Neural Networks: Human Knowledge Infusion,Reject,Reject,4.00,3,5,3,5,,
DyyLUUVXJ5,Adaptive Caching for Faster Video Generation with Diffusion Transformers,Reject,Reject,5.50,3,5,8,6,,
uPj9oBH80V,SELFIES-TED : A Robust Transformer Model for Molecular Representation using SELFIES,Reject,Reject,3.50,1,6,1,6,,
xTrAA3UKPa,SWGA: A Distributed Hyperparameter Search Method for Time Series Prediction Models,Reject,Reject,2.00,1,1,3,3,,
uBxN9JA29p,SoloPose: One-Stage Kinematic 3D Human Pose Estimation with Mocap Data Augmentation,Reject,Reject,4.25,3,5,3,6,,
S1GTzTFKxb,Streaming Spatial-Temporal Prompt Learning for RGB-T Tracking,Reject,Reject,5.25,3,6,6,6,,
Cr1XlGBGVm,Scrutinize What We Ignore: Reining In Task Representation Shift Of Context-Based Offline Meta Reinforcement Learning,Accept (Poster),Accept,7.00,6,6,8,8,,
8Q0beBHq41,Can VLMs Play Action Role-Playing Games? Take Black Myth Wukong as a Study Case,Reject,Reject,5.00,5,5,5,5,,
2U8owdruSQ,Has the Deep Neural Network learned the Stochastic Process? An Evaluation Viewpoint,Accept (Poster),Accept,6.80,6,8,6,6,8,
pPWAPiFf3z,Generative Editing via Convolutional Obscuring (GECO): A Generative Adversarial Network for MRI de-artifacting,Reject,Reject,3.00,3,3,3,,,
oegbNuUrXV,Generalizable Dynamic Radiance Field in Egocentric View,Reject,Reject,4.20,5,5,3,3,5,
7gGl6HB5Zd,Manifold Induced Biases for Zero-shot and Few-shot Detection of Generated Images,Accept (Poster),Accept,6.50,6,6,6,8,,
ckicHjoTgf,A Novel Security Threat Model for Automated AI Accelerator Generation Platforms,Reject,Reject,4.00,5,3,3,5,,
70YeidEcYR,MM-R$^3$: On (In-)Consistency of Multi-modal Large Language Models (MLLMs),Reject,Reject,5.25,6,6,6,3,,
VaowElpVzd,Co$^{\mathbf{3}}$Gesture: Towards Coherent Concurrent Co-speech 3D Gesture Generation with Interactive Diffusion,Accept (Spotlight),Accept,7.50,10,6,8,6,,
jbfDg4DgAk,Sparse Watermarking in LLMs with Enhanced Text Quality,Reject,Reject,3.00,3,3,1,5,,
fO0YO9giQV,AnyECG: Foundational Models for Electrocardiogram Analysis,Reject,Reject,3.00,3,3,3,3,,
B6xUlbgP7j,BRAIN: Behavioral Responses and Artificial Intelligence Neural-Modeling for Consumer Decision-Making,Reject,Reject,2.00,3,3,1,1,,
GPDcvoFGOL,Interpreting the Second-Order Effects of Neurons in CLIP,Accept (Poster),Accept,6.75,8,8,6,5,,
IA3wm5vwUl,Deep Learning-based Heuristic Construction for Routing Problems with Dynamic Encoder and Dual-Channel Decoder Architecture,Reject,Reject,3.67,3,3,5,,,
DiRJUdmZoK,Pixelated Instructions: Can Multimodal Large Language Models Follow Printed Instructions in Images?,Reject,Reject,4.00,3,5,3,5,,
sTQC4TeYo1,The GECo algorithm for Graph Neural Networks Explanation,Reject,Reject,2.00,3,1,3,1,,
kVlfYvIqaK,Node-Time Conditional Prompt Learning in Dynamic Graphs,Accept (Poster),Accept,6.00,6,6,6,6,,
06ZvHHBR0i,Adversarial Multi-Agent Evaluation of Large Language Models through Iterative Debate,Reject,Reject,2.50,3,1,3,3,,
odU59TxdiB,SSLAM: Enhancing Self-Supervised Models with Audio Mixtures for Polyphonic Soundscapes,Accept (Poster),Accept,7.00,8,6,6,8,,
OANUpvmnuf,Choices are More Important than Efforts: LLM Enables Efficient Multi-Agent Exploration,Reject,Reject,4.50,1,6,5,6,,
wJv4AIt4sK,Effective Interplay between Sparsity and Quantization: From Theory to Practice,Accept (Spotlight),Accept,7.50,6,8,8,8,,
0YkZe9nwiC,Self-Informed Generative Active Learning,Reject,Reject,3.00,3,3,3,3,3,
gpKEDj9Dgg,Optimizing Large Language Models with Automatic Speech Recognition for Medication Corpus in Low-Resource Healthcare Settings.,Reject,Reject,2.00,1,5,1,1,,
dxMffCAd4w,CLF: Curve Line Fitting Neural Network Based On Bezier Curve,Reject,Reject,2.50,3,1,3,3,,
ulXCYmvVg6,Effi-Code: Unleashing Code Efficiency in Language Models,Reject,Reject,4.00,1,6,3,6,,
QSuOHV62IQ,Latent Variable Identifiability in Nonlinear Causal Models with Single-domain Data under Minimality Condition,Reject,Reject,3.50,3,3,3,5,,
eHf4mj9m9o,Type-II Saddles and Probabilistic Stability of Stochastic Gradient Descent,Reject,Reject,4.75,3,5,8,3,,
OEC6zOuZG1,Random Features Outperform Linear Models: Effect of Strong Input-Label Correlation in Spiked Covariance Data,Reject,Reject,4.83,6,5,6,6,3,3
Lxst78Rrwj,Causal Graph Learning via Distributional Invariance of Cause-Effect Relationship,Reject,Reject,5.00,3,6,6,5,,
rpbzBXdo4x,Mind Your Step (by Step): Chain-of-Thought can Reduce Performance on Tasks where Thinking Makes Humans Worse,Reject,Reject,5.00,6,5,3,6,,
CGhgB8Kz8i,"Innovative Thinking, Infinite Humor: Humor Research of Large Language Models through Structured Thought Leaps",Accept (Poster),Accept,5.00,5,6,3,6,,
KnYsdgeCey,Learning to Plan with Personalized Preferences,Reject,Reject,4.75,8,5,3,3,,
mmDkgLtYNI,Spectral Shaping for Neural PDE Surrogates,Reject,Reject,5.00,5,5,5,5,,
0iAZYF9hrl,Disentangled representations of microscopy images,Reject,Reject,2.50,3,1,3,3,,
2bEjhK2vYp,SSLA: A Generalized Attribution Method for Interpreting Self-Supervised Learning without Downstream Task Dependency,Reject,Reject,4.50,5,3,5,5,,
N83O2FcqzN,Time-Dependent VAE for Building Latent Representations from Visual Neural Activity with Complex Dynamics,Reject,Reject,5.00,8,6,3,3,,
Hbpzrh7JbN,Saturn: Sample-efficient Generative Molecular Design using Memory Manipulation,Reject,Reject,5.00,3,5,5,6,6,
4l3AH8Bhmt,Revealing and Mitigating Over-Attention in Knowledge Editing,Accept (Poster),Accept,7.00,6,8,6,8,,
CPhqrV5Ehg,Efficient Controlled Language Generation with Low-Rank Autoregressive Reward Models,Reject,Reject,6.00,8,3,5,6,8,
5E6VOD7W0z,On Erroneous Agreements of CLIP Image Embeddings,Reject,Reject,4.50,5,5,5,3,,
S8nFZ98pmU,Contrastive Meta Learning for Dynamical Systems,Reject,Reject,4.75,5,6,5,3,,
ga4LyaucKr,"Learning-based Mechanism Design: Scalable, Truthful, and Continuum Approaches for Utility Maximization",Reject,Reject,2.50,3,3,3,1,,
ec9hJPn59o,BiEnhancer: Bi-Level Feature Enhancement in the Dark,Reject,Reject,3.40,5,3,3,3,3,
49qqV4NTdy,Understanding Alignment in Multimodal LLMs: A Comprehensive Study,Reject,Reject,6.67,6,6,8,,,
MB53uAZKSc,TiC-LM: A Multi-Year Benchmark for Continual Pretraining of Language Models,Reject,Reject,6.25,6,5,8,6,,
2P4p4RxUxT,Conformal confidence sets for biomedical image segmentation,Reject,Reject,5.50,8,3,5,6,,
sahQq2sH5x,Benchmarking Predictive Coding Networks -- Made Simple,Accept (Spotlight),Accept,7.33,6,8,8,,,
kFsWpSxkFz,MetaUrban: An Embodied AI Simulation Platform for Urban Micromobility,Accept (Spotlight),Accept,7.50,8,8,6,8,,
6bDJ3CIm5w,Interference Among First-Price Pacing Equilibria: A Bias and Variance Analysis,Accept (Poster),Accept,7.00,8,5,8,,,
qxRoo7ULCo,4K4DGen: Panoramic 4D Generation at 4K Resolution,Accept (Spotlight),Accept,7.50,8,8,8,6,,
1Qpt43cqhg,Fully-inductive Node Classification on Arbitrary Graphs,Accept (Poster),Accept,7.00,6,8,6,8,,
B5RrIFMqbe,FormalAlign: Automated Alignment Evaluation for Autoformalization,Accept (Poster),Accept,6.50,6,6,8,6,,
BINwUtUGuq,FISTAPruner: Layer-wise Post-training Pruning for Large Language Models,Reject,Reject,5.25,3,6,6,6,,
n9PDaFNi8t,OS-ATLAS: Foundation Action Model for Generalist GUI Agents,Accept (Spotlight),Accept,7.50,8,8,8,6,,
aWXnKanInf,TopoLM: brain-like spatio-functional organization in a topographic language model,Accept (Oral),Accept,8.00,8,8,8,,,
ijwYWoChN9,Domain Shift Tuning over Knowledge Gap,Reject,Reject,3.00,3,3,3,,,
uJqKf24HGN,UniCon: Unidirectional Information Flow for Effective Control of Large-Scale Diffusion Models,Accept (Poster),Accept,7.00,6,8,6,8,,
2RNGX3iTr6,Tabby: Tabular Adaptation for Language Models,Reject,Reject,3.00,5,3,1,,,
vf5aUZT0Fz,DEPT: Decoupled Embeddings for Pre-training Language Models,Accept (Oral),Accept,8.00,8,8,8,,,
Z8dr422vtr,Cross-Domain Off-Policy Evaluation and Learning for Contextual Bandits,Accept (Poster),Accept,6.50,8,6,6,6,,
zzR1Uskhj0,High Probability Bounds for Cross-Learning Contextual Bandits with Unknown Context Distributions,Reject,Reject,6.00,6,6,8,5,5,
w0es2hinsd,RD2Bench: Toward Data-Centric Automatic R&D,Reject,Reject,5.25,5,5,8,3,,
CvGqMD5OtX,CHASE-SQL: Multi-Path Reasoning and Preference Optimized Candidate Selection in Text-to-SQL,Accept (Poster),Accept,6.25,5,8,6,6,,
bGkPZtisSm,On the Generalization of Preference Learning with DPO,Reject,Reject,5.25,6,5,5,5,,
Oeb0I3JcVc,Geometry-Aware Approaches for Balancing Performance and Theoretical Guarantees in Linear Bandits,Accept (Poster),Accept,7.00,8,8,8,6,5,
lW0ZndAimF,Enhancing Robust Fairness via Confusional Spectral Regularization,Accept (Poster),Accept,7.00,8,6,8,6,6,8
V7PYbRzD0h,Chain-of-Jailbreak Attack for Image Generation Models via Editing Step by Step,Reject,Reject,5.33,5,5,6,,,
csbf1p8xUq,X-ALMA: Plug & Play Modules and Adaptive Rejection for Quality Translation at Scale,Accept (Spotlight),Accept,7.33,8,6,8,,,
qK6U4Ahfms,OpenCity: A Scalable Platform to Simulate Urban Activities with Massive LLM Agents,Reject,Reject,4.25,5,3,6,3,,
zcTLpIfj9u,Time-to-Event Pretraining for 3D Medical Imaging,Accept (Poster),Accept,6.33,8,5,6,,,
USGY5t7fwG,Object-aware Conditional Alignment for Cross-domain Counting,Reject,Reject,4.40,5,3,6,5,3,
HNbNcDsgxL,Delta - Contrastive Decoding Mitigates Text Hallucinations in Large Language Models,Reject,Reject,3.00,5,3,3,1,3,
thV5KRQFgQ,Rationalizing and Augmenting Dynamic Graph Neural Networks,Accept (Poster),Accept,5.75,6,5,6,6,,
cojJ2s1e35,Inter-Environmental World Modeling for Continuous and Compositional Dynamics,Reject,Reject,5.50,5,6,6,5,,
hNjCVVm0EQ,MamKO: Mamba-based Koopman operator for modeling and predictive control,Accept (Spotlight),Accept,7.50,8,6,8,8,,
dD6b5RREws,Bootstrap Sampling Rate Greater than 1.0 May Improve Random Forest Performance,Reject,Reject,2.50,3,1,5,1,,
iINUF4n33F,Text-Based Person Search in Full Images via Semantic Context Disentangling and Prototype Learning,Reject,Reject,2.50,1,3,3,3,,
5s1qpjrNvZ,Guided Reinforcement Learning with Roll-Back,Reject,Reject,3.00,3,3,3,3,,
Nx4PMtJ1ER,Signature Kernel Conditional Independence Tests in Causal Discovery for Stochastic Processes,Accept (Spotlight),Accept,8.00,8,10,6,8,,
Zggz6seq6F,Can LVLMs Describe Videos like Humans? A Five-in-One Video Annotations Benchmark for Better Human-Machine Comparison,Reject,Reject,5.00,6,3,5,6,,
OovfCS4FYT,Modeling Divisive Normalization as Learned Local Competition in Visual Cortex,Reject,Reject,3.25,1,6,3,3,,
5dpuLgwQ0d,Finding the Number of Clusters in a Graph: a Nearly-Linear Time Algorithm,Reject,Reject,4.75,5,3,6,5,,
q6hEuC48Dk,Radial Basis Operator Networks,Reject,Reject,3.80,5,3,3,5,3,
xkgfLXZ4e0,Correlating instruction-tuning (in multimodal models) with vision-language processing (in the brain),Accept (Poster),Accept,7.00,8,6,6,8,,
bTi6usR2hF,Building Vision Models upon Heat Conduction,Withdrawn (treated as Reject),Reject,5.33,5,5,6,,,
eFGIWUqHQm,Region-Aware Generalized Face Anti-Spoofing via Chebyshev Convolutional Graph Networks,Withdrawn (treated as Reject),Reject,2.60,1,1,3,5,3,
gBT6rAEqvx,Adaptive Second-Order Stochastic Optimization,Withdrawn (treated as Reject),Reject,3.80,3,5,3,3,5,
neDGc4slhd,An Empirical Study on the Application of TDA to Deep Neural Networks,Reject,Reject,2.86,3,1,6,1,3,5
r1KcapkzCt,Monte Carlo Planning with Large Language Model for Text-Based Game Agents,Accept (Poster),Accept,7.00,8,8,5,,,
2E6OK8cSoB,Semantic-Aware Diffusion Model for Sequential Recommendation,Withdrawn (treated as Reject),Reject,3.67,5,3,3,,,
DzbUL4AJPP,Boosting Methods for Interval-censored Data with Regression and Classification,Accept (Poster),Accept,5.60,6,5,6,5,6,
sMyXP8Tanm,Your Absorbing Discrete Diffusion Secretly Models the Conditional Distributions of Clean Data,Accept (Poster),Accept,6.40,6,8,6,6,6,
A2rfALKFBg,Sparse Attention Decomposition Applied to Circuit Tracing,Reject,Reject,4.67,3,6,5,,,
OdoS6cH8MP,Language Models for Textual Data Valuation,Withdrawn (treated as Reject),Reject,2.00,3,1,1,3,,
x8z8hCjtcY,Elephant in the Room: Unveiling the Pitfalls of Human Proxies in Alignment,Reject,Reject,3.75,3,6,3,3,,
xImTb8mNOr,Just How Flexible are Neural Networks in Practice?,Reject,Reject,4.80,3,5,5,6,5,
rnTb9dm9zx,Partially Conditioned Patch Parallelism for Accelerated Diffusion Model Inference,Withdrawn (treated as Reject),Reject,3.00,3,3,3,,,
gZky2pakRK,HAICOSYSTEM: An Ecosystem for Sandboxing Safety Risks in Human-AI Interactions,Reject,Reject,6.25,8,6,8,3,,
fMNRYBvcQN,Unlearning or Obfuscating? Jogging the Memory of Unlearned LLMs via Benign Relearning,Accept (Poster),Accept,6.75,8,5,8,6,,
HQHnhVQznF,Certifying Counterfactual Bias in LLMs,Accept (Poster),Accept,6.25,3,6,8,8,,
xajif1l65R,Rethinking Dataset Quantization: Efficient Core Set Selection via Semantically-Aware Data Augmentation,Reject,Reject,5.00,5,5,5,5,,
CYUIeEBri1,Noise-Robust Audio-Visual Speech-Driven Body Language Synthesis,Withdrawn (treated as Reject),Reject,4.40,5,3,3,6,5,
iMJpmcYucq,Stochastic variance-reduced Gaussian variational inference on the Bures-Wasserstein manifold,Accept (Poster),Accept,6.25,5,6,6,8,,
4hdDPa9bpI,Graph Fourier Neural Kernels (G-FuNK): Learning Solutions of Nonlinear Diffusive Parametric PDEs on Multiple Domains,Reject,Reject,4.75,8,5,3,3,,
07ZaA3MiL0,Consistent Iterative Denoising for Robot Manipulation,Withdrawn (treated as Reject),Reject,4.25,3,5,6,3,,
E1HLZcRZI1,Arti-PG: A Procedural Toolbox to Synthesize Large-Scale and Diverse Articulated Objects with Rich Annotations,Withdrawn (treated as Reject),Reject,4.75,5,3,5,6,,
OpNMWVDdKS,Zero Shot Generalization of Vision-Based RL Without Data Augmentation,Reject,Reject,5.75,6,6,6,5,,
gRrjx9GzRP,Leveraging Color Channel Independence for Improved Unsupervised Object Detection,Withdrawn (treated as Reject),Reject,4.33,5,5,3,,,
MMHqnUOnl0,HELM: Hierarchical Encoding for mRNA Language Modeling,Accept (Poster),Accept,5.75,6,6,5,6,,
A9yKCUQNnc,Understanding the Connection between Low-Dimensional Representation and Generalization via Interpolation,Withdrawn (treated as Reject),Reject,3.00,1,5,3,3,3,
bB0OKNpznp,A Quantum Circuit-Based Compression Perspective for Parameter-Efficient Learning,Accept (Poster),Accept,6.00,6,6,6,6,6,
zRsFAUQDRk,Class-wise Generalization Error: an Information-Theoretic analysis,Reject,Reject,6.00,6,6,6,6,,
lhh5Q85KQJ,Generalized Resource-Aware Distributed Minimax Optimization,Reject,Reject,5.33,5,8,3,,,
0OzDMjPHa3,Efficient Visualization of Implicit Neural Representations via Weight Matrix Analysis,Reject,Reject,3.50,3,5,3,3,,
OZdr2mV5EI,Instruction Contrastive Tuning for Zero-shot Composed Image Retrieval,Withdrawn (treated as Reject),Reject,4.25,5,3,3,6,,
Vlo3Gad3YP,Diff-BBO:  Diffusion-Based Inverse Modeling for Black-Box Optimization,Reject,Reject,4.75,6,5,5,3,,
bCi3Jz0q02,Towards Efficient and Accurate Identification of Memorization in Deep Models,Reject,Reject,5.00,6,3,5,6,,
m7lBCyROPP,Goal-conditioned Reinforcement Learning with Subgoals Generated from Relabeling,Reject,Reject,5.75,5,5,5,8,,
guyICBe4p1,Truth-value judgment in language models: belief directions are context sensitive,Reject,Reject,5.67,6,5,6,,,
W6fIyuK8Lk,Drift Type and Magnitude Detection in Image Classification Neural Networks,Reject,Reject,2.50,3,1,5,1,,
r3GxWNGpSj,XTransplant: A Probe into the Upper Bound Performance of Multilingual Capability in LLMs via Cross-lingual Transplantation,Withdrawn (treated as Reject),Reject,4.75,6,5,3,5,,
rtUjj03qZv,Grounding is All You Need? Dual Temporal Grounding for Video Dialog,Withdrawn (treated as Reject),Reject,4.00,3,5,3,5,,
SPcJPZVYAq,YOSO: You-Only-Sample-Once via Compressed Sensing for Graph Neural Network Training,Reject,Reject,5.75,6,6,6,5,,
U862lgKUgj,Bootstrap3D: Improving Multi-view Diffusion Model with Synthetic Data,Withdrawn (treated as Reject),Reject,3.75,3,3,3,6,,
VSKV3GykuE,RAC-LoRA: A Theoretical Optimization Framework for Low-Rank Adaptation,Reject,Reject,5.00,5,5,5,5,,
8w22WLy2R8,MemSim: A Bayesian Simulator for Evaluating Memory of LLM-based Personal Assistants,Reject,Reject,5.25,6,5,5,5,,
cSnbM9SIJJ,Very Large-Scale Multi-Agent Simulation with LLM-Powered Agents,Reject,Reject,3.00,3,3,3,3,,
w6nlcS8Kkn,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Accept (Poster),Accept,6.67,6,8,6,,,
LSp4KBhAom,LoRA3D: Low-Rank Self-Calibration of 3D Geometric Foundation models,Accept (Spotlight),Accept,7.50,8,6,8,8,,
Eh1QM3OK51,PIN: Prolate Spheroidal Wave Function-based Implicit Neural Representations,Accept (Poster),Accept,6.00,6,6,6,6,,
oycEeFXX74,Shell Games: Control Protocols for Adversarial AI Agents,Withdrawn (treated as Reject),Reject,4.50,5,5,3,5,,
SVta2eQNt3,Locality Sensitive Avatars From Video,Accept (Poster),Accept,6.00,6,6,6,,,
t5FD4QTDTu,Generalizable autoregressive modeling of time series through functional narratives,Reject,Reject,4.80,5,3,5,3,8,
